[2025-03-09 07:23:34] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2025-03-09 07:23:34] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, transfer_files_locally, wrapup
[2025-03-09 07:23:34] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2025-03-09 07:23:35] [class-ss-archive-creation-job.php:172] Current task: setup
[2025-03-09 07:23:35] [class-ss-archive-creation-job.php:182] Performing task: setup
[2025-03-09 07:23:35] [class-ss-task.php:44] Status message: [setup] Setting up
[2025-03-09 07:23:36] [class-ss-setup-task.php:33] Creating archive directory: E:\Seenu\wampp\www\wordpress\wordpress_nxt/wp-content/uploads\simply-static\temp-files/simply-static-1-1741505014\
[2025-03-09 07:23:36] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/wordpress/wordpress_nxt/
[2025-03-09 07:23:38] [class-elementor-integration.php:220] Adding elementor bundle asset to queue: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/shapes/wave-brush.svg
[2025-03-09 07:23:38] [class-elementor-integration.php:220] Adding elementor bundle asset to queue: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/shapes/waves-negative.svg
[2025-03-09 07:23:38] [class-elementor-integration.php:220] Adding elementor bundle asset to queue: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/shapes/waves-pattern.svg
[2025-03-09 07:23:38] [class-elementor-integration.php:220] Adding elementor bundle asset to queue: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/shapes/waves.svg
[2025-03-09 07:23:38] [class-elementor-integration.php:220] Adding elementor bundle asset to queue: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/shapes/zigzag.svg
[2025-03-09 07:23:38] [class-elementor-integration.php:220] Adding elementor bundle asset to queue: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/mask-shapes/blob.svg
[2025-03-09 07:23:38] [class-elementor-integration.php:220] Adding elementor bundle asset to queue: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/mask-shapes/circle.svg
[2025-03-09 07:23:38] [class-elementor-integration.php:220] Adding elementor bundle asset to queue: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/mask-shapes/flower.svg
[2025-03-09 07:23:38] [class-elementor-integration.php:220] Adding elementor bundle asset to queue: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/mask-shapes/hexagon.svg
[2025-03-09 07:23:38] [class-elementor-integration.php:220] Adding elementor bundle asset to queue: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/mask-shapes/sketch.svg
[2025-03-09 07:23:38] [class-elementor-integration.php:220] Adding elementor bundle asset to queue: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/mask-shapes/triangle.svg
[2025-03-09 07:23:38] [class-elementor-integration.php:220] Adding elementor bundle asset to queue: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/svg-paths/arc.svg
[2025-03-09 07:23:38] [class-elementor-integration.php:220] Adding elementor bundle asset to queue: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/svg-paths/circle.svg
[2025-03-09 07:23:38] [class-elementor-integration.php:220] Adding elementor bundle asset to queue: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/svg-paths/line.svg
[2025-03-09 07:23:38] [class-elementor-integration.php:220] Adding elementor bundle asset to queue: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/svg-paths/oval.svg
[2025-03-09 07:23:38] [class-elementor-integration.php:220] Adding elementor bundle asset to queue: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/svg-paths/spiral.svg
[2025-03-09 07:23:38] [class-elementor-integration.php:220] Adding elementor bundle asset to queue: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/svg-paths/wave.svg
[2025-03-09 07:23:38] [class-elementor-integration.php:220] Adding elementor bundle asset to queue: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/data/responsive-widgets.json
[2025-03-09 07:23:38] [class-ss-archive-creation-job.php:204] We've found our next task: fetch_urls
[2025-03-09 07:23:38] [class-ss-archive-creation-job.php:172] Current task: fetch_urls
[2025-03-09 07:23:38] [class-ss-archive-creation-job.php:182] Performing task: fetch_urls
[2025-03-09 07:23:38] [class-ss-fetch-urls-task.php:66] Total pages: 834; Pages remaining: 834
[2025-03-09 07:23:38] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_nxt/
[2025-03-09 07:23:38] [class-ss-task.php:58] [PAGES STATUS] Remaining:834; Total: 834
[2025-03-09 07:23:38] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-09 07:23:38] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67cd41fa42c00-mJqdxV.tmp
[2025-03-09 07:23:38] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_nxt/?simply_static_page=931
[2025-03-09 07:23:38] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_nxt/?simply_static_page=931
[2025-03-09 07:23:39] [class-ss-url-fetcher.php:103] Filesize: 139657 bytes
[2025-03-09 07:23:39] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/html; charset=UTF-8
[2025-03-09 07:23:39] [class-ss-url-fetcher.php:233] New filename for static page: /index.html
[2025-03-09 07:23:39] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67cd41fa42c00-mJqdxV.tmp to E:\Seenu\wampp\www\wordpress\wordpress_nxt/wp-content/uploads\simply-static\temp-files/simply-static-1-1741505014/index.html
[2025-03-09 07:23:39] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-09 07:23:40] [class-ss-fetch-urls-task.php:155] Adding 109 URLs to the queue
[2025-03-09 07:23:40] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-09 07:23:40] [class-ss-page.php:119] Checking Content Identical:f6fe3cf796279985a9ef5a29a8a7ae9518e804cd===. Value: FALSE
[2025-03-09 07:23:40] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/lib/animate.css/animate-config.json
[2025-03-09 07:23:40] [class-ss-task.php:58] [PAGES STATUS] Remaining:833; Total: 834
[2025-03-09 07:23:40] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-09 07:23:40] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67cd41fca3986-dGkAuk.tmp
[2025-03-09 07:23:40] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/lib/animate.css/animate-config.json?simply_static_page=932
[2025-03-09 07:23:40] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/lib/animate.css/animate-config.json?simply_static_page=932
[2025-03-09 07:23:40] [class-ss-url-fetcher.php:103] Filesize: 851 bytes
[2025-03-09 07:23:40] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/json
[2025-03-09 07:23:40] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animate.css/animate-config.json
[2025-03-09 07:23:40] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67cd41fca3986-dGkAuk.tmp to E:\Seenu\wampp\www\wordpress\wordpress_nxt/wp-content/uploads\simply-static\temp-files/simply-static-1-1741505014/wp-content/plugins/elementor/assets/lib/animate.css/animate-config.json
[2025-03-09 07:23:40] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-09 07:23:40] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-09 07:23:40] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-09 07:23:40] [class-ss-page.php:119] Checking Content Identical:c2be3106d54785ca1e0cf07759baed3487deaf19===. Value: FALSE
[2025-03-09 07:23:40] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/lib/animate.css/animate.css
[2025-03-09 07:23:40] [class-ss-task.php:58] [PAGES STATUS] Remaining:832; Total: 834
[2025-03-09 07:23:40] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-09 07:23:40] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67cd41fca88a4-v3QzsK.tmp
[2025-03-09 07:23:40] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/lib/animate.css/animate.css?simply_static_page=933
[2025-03-09 07:23:40] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/lib/animate.css/animate.css?simply_static_page=933
[2025-03-09 07:23:40] [class-ss-url-fetcher.php:103] Filesize: 13369 bytes
[2025-03-09 07:23:40] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-03-09 07:23:40] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animate.css/animate.css
[2025-03-09 07:23:40] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67cd41fca88a4-v3QzsK.tmp to E:\Seenu\wampp\www\wordpress\wordpress_nxt/wp-content/uploads\simply-static\temp-files/simply-static-1-1741505014/wp-content/plugins/elementor/assets/lib/animate.css/animate.css
[2025-03-09 07:23:40] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-09 07:23:40] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-09 07:23:40] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-09 07:23:40] [class-ss-page.php:119] Checking Content Identical:eb934f5b426f03f62beaff2ebbdd82c6f2759ec4===. Value: FALSE
[2025-03-09 07:23:40] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/lib/animate.css/animate.min.css
[2025-03-09 07:23:40] [class-ss-task.php:58] [PAGES STATUS] Remaining:831; Total: 834
[2025-03-09 07:23:40] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-09 07:23:40] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67cd41fcbcefb-TcBsvk.tmp
[2025-03-09 07:23:40] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/lib/animate.css/animate.min.css?simply_static_page=934
[2025-03-09 07:23:40] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/lib/animate.css/animate.min.css?simply_static_page=934
[2025-03-09 07:23:40] [class-ss-url-fetcher.php:103] Filesize: 8449 bytes
[2025-03-09 07:23:40] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-03-09 07:23:40] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animate.css/animate.min.css
[2025-03-09 07:23:40] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67cd41fcbcefb-TcBsvk.tmp to E:\Seenu\wampp\www\wordpress\wordpress_nxt/wp-content/uploads\simply-static\temp-files/simply-static-1-1741505014/wp-content/plugins/elementor/assets/lib/animate.css/animate.min.css
[2025-03-09 07:23:40] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-09 07:23:40] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-09 07:23:40] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-09 07:23:40] [class-ss-page.php:119] Checking Content Identical:96fd188c16f8980195ac1e89dbcb46c6fb924d98===. Value: FALSE
[2025-03-09 07:23:40] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/lib/animations/animations.min.css
[2025-03-09 07:23:40] [class-ss-task.php:58] [PAGES STATUS] Remaining:830; Total: 834
[2025-03-09 07:23:40] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-09 07:23:40] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67cd41fcd0ba5-1Qcmcd.tmp
[2025-03-09 07:23:40] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?simply_static_page=935
[2025-03-09 07:23:40] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?simply_static_page=935
[2025-03-09 07:23:40] [class-ss-url-fetcher.php:103] Filesize: 18468 bytes
[2025-03-09 07:23:40] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-03-09 07:23:40] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/animations.min.css
[2025-03-09 07:23:40] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67cd41fcd0ba5-1Qcmcd.tmp to E:\Seenu\wampp\www\wordpress\wordpress_nxt/wp-content/uploads\simply-static\temp-files/simply-static-1-1741505014/wp-content/plugins/elementor/assets/lib/animations/animations.min.css
[2025-03-09 07:23:40] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-09 07:23:40] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-09 07:23:40] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-09 07:23:40] [class-ss-page.php:119] Checking Content Identical:5103ec2fbb389568ebf5cfe4fd721f3df2ff7aec===. Value: FALSE
[2025-03-09 07:23:40] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/lib/animations/styles/bounce.css
[2025-03-09 07:23:40] [class-ss-task.php:58] [PAGES STATUS] Remaining:829; Total: 834
[2025-03-09 07:23:40] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-09 07:23:40] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67cd41fce2260-t3FG37.tmp
[2025-03-09 07:23:40] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/lib/animations/styles/bounce.css?simply_static_page=936
[2025-03-09 07:23:40] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/lib/animations/styles/bounce.css?simply_static_page=936
[2025-03-09 07:23:40] [class-ss-url-fetcher.php:103] Filesize: 518 bytes
[2025-03-09 07:23:40] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-03-09 07:23:40] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/bounce.css
[2025-03-09 07:23:40] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67cd41fce2260-t3FG37.tmp to E:\Seenu\wampp\www\wordpress\wordpress_nxt/wp-content/uploads\simply-static\temp-files/simply-static-1-1741505014/wp-content/plugins/elementor/assets/lib/animations/styles/bounce.css
[2025-03-09 07:23:40] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-09 07:23:40] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-09 07:23:40] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-09 07:23:40] [class-ss-page.php:119] Checking Content Identical:8d866704c52cec605fe0331f3b764221cdef7623===. Value: FALSE
[2025-03-09 07:23:40] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/lib/animations/styles/bounce.min.css
